Distance (ft),Side facing RX,Date,Time,Frequency (MHz),Signal Strength (dBm)
5,screen,2018-07-22,17:02:04.045849,2462,-31
5,screen,2018-07-22,17:02:04.063610,2462,-33
5,screen,2018-07-22,17:02:04.063755,2462,-33
5,screen,2018-07-22,17:02:04.063903,2462,-33
5,screen,2018-07-22,17:02:04.064043,2462,-33
5,screen,2018-07-22,17:02:04.075042,2462,-33
5,screen,2018-07-22,17:02:04.075184,2462,-33
5,screen,2018-07-22,17:02:04.082946,2462,-33
5,screen,2018-07-22,17:02:04.086918,2462,-33
5,screen,2018-07-22,17:02:04.090999,2462,-33
5,screen,2018-07-22,17:02:04.098826,2462,-33
5,screen,2018-07-22,17:02:04.110779,2462,-33
5,screen,2018-07-22,17:02:04.117590,2462,-33
5,screen,2018-07-22,17:02:04.125379,2462,-33
5,Lside,2018-07-22,17:02:20.442978,2462,-41
5,Lside,2018-07-22,17:02:20.465728,2462,-41
5,Lside,2018-07-22,17:02:20.742335,2462,-41
5,Lside,2018-07-22,17:02:20.860330,2462,-41
5,Lside,2018-07-22,17:02:22.257826,2462,-41
5,Lside,2018-07-22,17:02:22.349444,2462,-41
5,Lside,2018-07-22,17:02:22.465992,2462,-41
5,Lside,2018-07-22,17:02:23.929560,2462,-41
5,Lside,2018-07-22,17:02:23.929704,2462,-41
5,Lside,2018-07-22,17:02:23.929852,2462,-41
5,Lside,2018-07-22,17:02:23.930001,2462,-41
5,Lside,2018-07-22,17:02:23.930147,2462,-41
5,Lside,2018-07-22,17:02:23.930295,2462,-41
5,Lside,2018-07-22,17:02:23.930441,2462,-41
5,Lside,2018-07-22,17:02:23.930589,2462,-41
5,Lside,2018-07-22,17:02:23.930738,2462,-41
5,Lside,2018-07-22,17:02:23.930888,2462,-41
5,Lside,2018-07-22,17:02:23.931028,2462,-41
5,Lside,2018-07-22,17:02:23.956773,2462,-41
5,Lside,2018-07-22,17:02:23.956935,2462,-41
5,Lside,2018-07-22,17:02:23.957069,2462,-41
5,Lside,2018-07-22,17:02:23.957216,2462,-41
5,Lside,2018-07-22,17:02:23.957356,2462,-41
5,Lside,2018-07-22,17:02:23.965076,2462,-41
5,Lside,2018-07-22,17:02:23.969155,2462,-41
5,Lside,2018-07-22,17:02:23.980854,2462,-41
5,Lside,2018-07-22,17:02:23.984352,2462,-41
5,Lside,2018-07-22,17:02:23.995113,2462,-41
5,Lside,2018-07-22,17:02:24.029588,2462,-41
5,Lside,2018-07-22,17:02:24.041895,2462,-43
5,Lside,2018-07-22,17:02:24.058940,2462,-41
5,Lside,2018-07-22,17:02:24.070720,2462,-41
5,Lside,2018-07-22,17:02:24.095037,2462,-41
5,Lside,2018-07-22,17:02:24.350171,2462,-41
5,Lside,2018-07-22,17:02:24.461483,2462,-41
5,Lside,2018-07-22,17:02:24.517593,2462,-41
5,Lside,2018-07-22,17:02:24.805199,2462,-41
5,Lside,2018-07-22,17:02:24.807222,2462,-41
5,Lside,2018-07-22,17:02:24.901921,2462,-41
5,Lside,2018-07-22,17:02:24.998318,2462,-41
5,Lside,2018-07-22,17:02:26.508128,2462,-41
5,Lside,2018-07-22,17:02:26.508869,2462,-41
5,Lside,2018-07-22,17:02:27.020829,2462,-41
5,Lside,2018-07-22,17:02:27.057240,2462,-41
5,Lside,2018-07-22,17:02:28.460834,2462,-41
5,Lside,2018-07-22,17:02:28.547593,2462,-41
5,Lside,2018-07-22,17:02:28.982800,2462,-41
5,Lside,2018-07-22,17:02:28.986822,2462,-41
5,Lside,2018-07-22,17:02:28.994589,2462,-41
5,Lside,2018-07-22,17:02:29.073597,2462,-41
5,Lside,2018-07-22,17:02:29.077739,2462,-41
5,Lside,2018-07-22,17:02:29.081766,2462,-41
5,Lside,2018-07-22,17:02:29.086340,2462,-41
5,Lside,2018-07-22,17:02:29.090190,2462,-41
5,Lside,2018-07-22,17:02:29.090325,2462,-41
5,Lside,2018-07-22,17:02:29.090695,2462,-41
5,Lside,2018-07-22,17:02:29.090841,2462,-41
5,Lside,2018-07-22,17:02:29.129496,2462,-41
5,Lside,2018-07-22,17:02:29.225877,2462,-41
5,Lside,2018-07-22,17:02:29.227291,2462,-41
5,Lside,2018-07-22,17:02:29.227467,2462,-41
5,Lside,2018-07-22,17:02:29.227597,2462,-41
5,Lside,2018-07-22,17:02:29.237500,2462,-41
5,Lside,2018-07-22,17:02:29.241626,2462,-41
5,Lside,2018-07-22,17:02:29.252091,2462,-41
5,Lside,2018-07-22,17:02:29.252219,2462,-41
5,Lside,2018-07-22,17:02:29.256424,2462,-41
5,Lside,2018-07-22,17:02:29.265229,2462,-39
5,Rside,2018-07-22,17:02:46.586346,2462,-37
5,Rside,2018-07-22,17:02:48.433759,2462,-37
5,Rside,2018-07-22,17:02:49.100803,2462,-37
5,Rside,2018-07-22,17:02:49.102436,2462,-37
5,Rside,2018-07-22,17:02:49.106510,2462,-37
5,Rside,2018-07-22,17:02:49.110178,2462,-37
5,Rside,2018-07-22,17:02:49.143204,2462,-35
5,back,2018-07-22,17:03:10.370629,2462,-49
5,back,2018-07-22,17:03:10.447989,2462,-49
5,back,2018-07-22,17:03:10.511358,2462,-51
5,back,2018-07-22,17:03:10.747512,2462,-51
5,back,2018-07-22,17:03:10.904798,2462,-53
5,back,2018-07-22,17:03:12.493005,2462,-49
5,back,2018-07-22,17:03:12.663941,2462,-49
5,back,2018-07-22,17:03:12.664240,2462,-49
5,back,2018-07-22,17:03:12.665210,2462,-49
5,back,2018-07-22,17:03:12.690252,2462,-49
5,back,2018-07-22,17:03:12.691096,2462,-49
5,back,2018-07-22,17:03:13.572910,2462,-49
5,back,2018-07-22,17:03:13.622099,2462,-49
5,back,2018-07-22,17:03:13.625697,2462,-49
5,back,2018-07-22,17:03:13.781366,2462,-47
5,back,2018-07-22,17:03:13.781390,2462,-47
5,back,2018-07-22,17:03:13.781413,2462,-47
5,back,2018-07-22,17:03:13.781472,2462,-47
5,back,2018-07-22,17:03:13.781529,2462,-47
5,back,2018-07-22,17:03:13.781555,2462,-47
5,back,2018-07-22,17:03:13.781620,2462,-47
5,back,2018-07-22,17:03:13.781677,2462,-47
5,back,2018-07-22,17:03:13.781726,2462,-47
5,back,2018-07-22,17:03:13.781775,2462,-47
5,back,2018-07-22,17:03:13.781825,2462,-47
5,back,2018-07-22,17:03:13.781874,2462,-47
5,back,2018-07-22,17:03:13.781925,2462,-47
5,back,2018-07-22,17:03:13.781972,2462,-47
5,back,2018-07-22,17:03:13.782021,2462,-47
5,back,2018-07-22,17:03:13.782072,2462,-47
5,back,2018-07-22,17:03:13.782120,2462,-47
5,back,2018-07-22,17:03:13.782175,2462,-47
5,back,2018-07-22,17:03:13.782225,2462,-47
5,back,2018-07-22,17:03:13.782247,2462,-47
5,back,2018-07-22,17:03:13.784771,2462,-47
5,back,2018-07-22,17:03:13.784917,2462,-47
5,back,2018-07-22,17:03:13.785053,2462,-47
5,back,2018-07-22,17:03:13.785806,2462,-47
5,back,2018-07-22,17:03:13.785859,2462,-47
5,back,2018-07-22,17:03:13.785908,2462,-47
5,back,2018-07-22,17:03:13.785968,2462,-47
5,back,2018-07-22,17:03:13.785991,2462,-47
5,back,2018-07-22,17:03:13.786049,2462,-47
5,back,2018-07-22,17:03:13.786106,2462,-47
5,back,2018-07-22,17:03:13.786154,2462,-47
5,back,2018-07-22,17:03:13.786205,2462,-47
5,back,2018-07-22,17:03:13.786253,2462,-47
5,back,2018-07-22,17:03:13.786302,2462,-47
5,back,2018-07-22,17:03:13.786351,2462,-47
5,back,2018-07-22,17:03:13.786401,2462,-47
5,back,2018-07-22,17:03:13.786450,2462,-47
5,back,2018-07-22,17:03:13.786506,2462,-47
5,back,2018-07-22,17:03:13.786555,2462,-47
5,back,2018-07-22,17:03:13.786604,2462,-47
5,back,2018-07-22,17:03:13.786653,2462,-47
5,back,2018-07-22,17:03:13.786911,2462,-47
5,back,2018-07-22,17:03:13.828217,2462,-47
5,back,2018-07-22,17:03:14.438419,2462,-47
5,back,2018-07-22,17:03:14.517826,2462,-47
5,back,2018-07-22,17:03:16.487417,2462,-47
5,back,2018-07-22,17:03:16.514105,2462,-47
5,back,2018-07-22,17:03:18.445566,2462,-39
5,back,2018-07-22,17:03:18.565873,2462,-45
5,back,2018-07-22,17:03:18.585778,2462,-45
5,back,2018-07-22,17:03:18.589564,2462,-45
5,back,2018-07-22,17:03:18.594042,2462,-45
5,back,2018-07-22,17:03:18.594366,2462,-45
5,back,2018-07-22,17:03:18.613586,2462,-47
5,back,2018-07-22,17:03:18.613660,2462,-47
5,back,2018-07-22,17:03:18.613740,2462,-47
5,back,2018-07-22,17:03:18.613802,2462,-47
5,back,2018-07-22,17:03:18.618839,2462,-45
5,back,2018-07-22,17:03:18.623615,2462,-45
5,back,2018-07-22,17:03:18.623675,2462,-45
5,back,2018-07-22,17:03:18.696366,2462,-45
5,back,2018-07-22,17:03:18.696444,2462,-45
5,back,2018-07-22,17:03:18.696488,2462,-45
5,back,2018-07-22,17:03:18.696514,2462,-45
5,back,2018-07-22,17:03:18.696555,2462,-45
5,back,2018-07-22,17:03:18.696600,2462,-45
5,back,2018-07-22,17:03:18.696662,2462,-45
5,back,2018-07-22,17:03:18.696740,2462,-45
5,back,2018-07-22,17:03:18.696782,2462,-45
5,back,2018-07-22,17:03:18.696809,2462,-45
5,back,2018-07-22,17:03:18.696854,2462,-45
5,back,2018-07-22,17:03:18.696914,2462,-45
5,back,2018-07-22,17:03:18.696997,2462,-45
5,back,2018-07-22,17:03:18.697019,2462,-45
5,back,2018-07-22,17:03:18.732052,2462,-45
5,back,2018-07-22,17:03:18.732118,2462,-45
5,back,2018-07-22,17:03:18.732164,2462,-45
5,back,2018-07-22,17:03:18.732187,2462,-45
5,back,2018-07-22,17:03:18.732231,2462,-45
5,back,2018-07-22,17:03:18.732276,2462,-45
5,back,2018-07-22,17:03:18.732321,2462,-45
5,back,2018-07-22,17:03:18.732400,2462,-45
5,back,2018-07-22,17:03:18.732427,2462,-45
5,back,2018-07-22,17:03:18.732515,2462,-45
5,back,2018-07-22,17:03:18.732557,2462,-45
5,back,2018-07-22,17:03:18.732625,2462,-45
5,back,2018-07-22,17:03:18.732669,2462,-45
5,back,2018-07-22,17:03:18.732708,2462,-45
5,back,2018-07-22,17:03:18.732751,2462,-45
5,back,2018-07-22,17:03:18.732778,2462,-45
5,back,2018-07-22,17:03:18.732823,2462,-45
5,back,2018-07-22,17:03:18.732866,2462,-45
5,back,2018-07-22,17:03:18.732933,2462,-45
5,back,2018-07-22,17:03:18.732994,2462,-45
5,back,2018-07-22,17:03:18.733279,2462,-45
5,back,2018-07-22,17:03:18.733742,2462,-45
5,back,2018-07-22,17:03:18.740195,2462,-47
5,back,2018-07-22,17:03:18.774157,2462,-45
5,back,2018-07-22,17:03:20.448999,2462,-47
5,back,2018-07-22,17:03:20.748655,2462,-47
6,screen,2018-07-22,17:03:46.954211,2462,-35
6,screen,2018-07-22,17:03:46.988201,2462,-37
6,screen,2018-07-22,17:03:48.435234,2462,-37
6,screen,2018-07-22,17:03:49.017846,2462,-37
6,screen,2018-07-22,17:03:49.055516,2462,-37
6,screen,2018-07-22,17:03:49.055562,2462,-37
6,screen,2018-07-22,17:03:49.055610,2462,-37
6,screen,2018-07-22,17:03:49.055659,2462,-37
6,screen,2018-07-22,17:03:49.055710,2462,-37
6,screen,2018-07-22,17:03:49.055731,2462,-37
6,screen,2018-07-22,17:03:49.072037,2462,-37
6,screen,2018-07-22,17:03:49.078448,2462,-37
6,screen,2018-07-22,17:03:49.109730,2462,-37
6,screen,2018-07-22,17:03:49.109784,2462,-37
6,screen,2018-07-22,17:03:49.109840,2462,-37
6,screen,2018-07-22,17:03:49.109894,2462,-37
6,screen,2018-07-22,17:03:49.109940,2462,-37
6,screen,2018-07-22,17:03:49.109986,2462,-37
6,screen,2018-07-22,17:03:49.205526,2462,-37
6,screen,2018-07-22,17:03:49.205578,2462,-37
6,screen,2018-07-22,17:03:49.205640,2462,-37
6,screen,2018-07-22,17:03:49.205663,2462,-37
6,screen,2018-07-22,17:03:49.205725,2462,-37
6,screen,2018-07-22,17:03:49.205782,2462,-37
6,screen,2018-07-22,17:03:49.205830,2462,-37
6,screen,2018-07-22,17:03:49.205879,2462,-37
6,screen,2018-07-22,17:03:49.205930,2462,-37
6,screen,2018-07-22,17:03:49.205983,2462,-37
6,screen,2018-07-22,17:03:49.206033,2462,-37
6,screen,2018-07-22,17:03:49.206082,2462,-37
6,screen,2018-07-22,17:03:49.206138,2462,-37
6,screen,2018-07-22,17:03:49.206163,2462,-37
6,screen,2018-07-22,17:03:49.206230,2462,-37
6,screen,2018-07-22,17:03:49.206283,2462,-37
6,screen,2018-07-22,17:03:49.206332,2462,-37
6,screen,2018-07-22,17:03:49.206388,2462,-37
6,screen,2018-07-22,17:03:49.206411,2462,-37
6,screen,2018-07-22,17:03:49.206476,2462,-37
6,screen,2018-07-22,17:03:49.206745,2462,-37
6,screen,2018-07-22,17:03:49.206767,2462,-37
6,screen,2018-07-22,17:03:49.207734,2462,-37
6,screen,2018-07-22,17:03:50.451137,2462,-35
6,screen,2018-07-22,17:03:50.518197,2462,-37
6,screen,2018-07-22,17:03:50.750200,2462,-37
6,screen,2018-07-22,17:03:52.430104,2462,-37
6,screen,2018-07-22,17:03:52.503671,2462,-37
6,screen,2018-07-22,17:03:52.664185,2462,-37
6,screen,2018-07-22,17:03:52.664957,2462,-37
6,screen,2018-07-22,17:03:52.665845,2462,-37
6,screen,2018-07-22,17:03:52.668838,2462,-37
6,screen,2018-07-22,17:03:52.676385,2462,-37
6,screen,2018-07-22,17:03:52.730455,2462,-37
6,screen,2018-07-22,17:03:53.716559,2462,-37
6,screen,2018-07-22,17:03:53.716911,2462,-37
6,screen,2018-07-22,17:03:53.718683,2462,-37
6,screen,2018-07-22,17:03:53.729052,2462,-37
6,screen,2018-07-22,17:03:53.756037,2462,-37
6,screen,2018-07-22,17:03:53.763863,2462,-37
6,screen,2018-07-22,17:03:53.763917,2462,-37
6,screen,2018-07-22,17:03:53.771449,2462,-37
6,screen,2018-07-22,17:03:53.813397,2462,-37
6,screen,2018-07-22,17:03:53.813451,2462,-37
6,screen,2018-07-22,17:03:53.813501,2462,-37
6,screen,2018-07-22,17:03:53.813550,2462,-37
6,screen,2018-07-22,17:03:53.813597,2462,-37
6,screen,2018-07-22,17:03:53.813647,2462,-37
6,screen,2018-07-22,17:03:53.813697,2462,-37
6,screen,2018-07-22,17:03:53.813718,2462,-37
6,screen,2018-07-22,17:03:53.825070,2462,-35
6,screen,2018-07-22,17:03:53.825122,2462,-35
6,screen,2018-07-22,17:03:53.828937,2462,-35
6,screen,2018-07-22,17:03:53.832700,2462,-35
6,screen,2018-07-22,17:03:53.855021,2462,-37
6,screen,2018-07-22,17:03:53.861537,2462,-37
6,screen,2018-07-22,17:03:53.865412,2462,-37
6,screen,2018-07-22,17:03:53.880567,2462,-37
6,screen,2018-07-22,17:03:53.892614,2462,-35
6,screen,2018-07-22,17:03:53.900751,2462,-37
6,screen,2018-07-22,17:03:53.909017,2462,-37
6,screen,2018-07-22,17:03:53.934466,2462,-37
6,screen,2018-07-22,17:03:54.477364,2462,-35
6,screen,2018-07-22,17:03:54.490378,2462,-37
6,screen,2018-07-22,17:03:55.311641,2462,-37
6,screen,2018-07-22,17:03:55.311993,2462,-37
6,screen,2018-07-22,17:03:55.312402,2462,-37
6,screen,2018-07-22,17:03:55.312816,2462,-37
6,screen,2018-07-22,17:03:55.411430,2462,-39
6,screen,2018-07-22,17:03:56.012552,2462,-37
6,screen,2018-07-22,17:03:56.486482,2462,-37
6,screen,2018-07-22,17:03:57.461036,2462,-37
6,screen,2018-07-22,17:03:57.576717,2462,-37
6,screen,2018-07-22,17:03:58.470738,2462,-37
6,screen,2018-07-22,17:03:58.498147,2462,-37
6,screen,2018-07-22,17:03:58.750811,2462,-37
6,screen,2018-07-22,17:03:58.779949,2462,-37
6,screen,2018-07-22,17:03:58.779975,2462,-37
6,screen,2018-07-22,17:03:58.787584,2462,-37
6,screen,2018-07-22,17:03:58.787608,2462,-37
6,screen,2018-07-22,17:03:58.791471,2462,-37
6,screen,2018-07-22,17:03:58.799044,2462,-37
6,screen,2018-07-22,17:03:58.836835,2462,-37
6,screen,2018-07-22,17:03:58.836859,2462,-37
6,screen,2018-07-22,17:03:58.836888,2462,-37
6,screen,2018-07-22,17:03:58.836944,2462,-37
6,screen,2018-07-22,17:03:58.836965,2462,-37
6,screen,2018-07-22,17:03:58.836999,2462,-37
6,screen,2018-07-22,17:03:58.837059,2462,-37
6,screen,2018-07-22,17:03:58.911260,2462,-37
6,screen,2018-07-22,17:03:58.911284,2462,-37
6,screen,2018-07-22,17:03:58.911312,2462,-37
6,screen,2018-07-22,17:03:58.911369,2462,-37
6,screen,2018-07-22,17:03:58.911392,2462,-37
6,screen,2018-07-22,17:03:58.911423,2462,-37
6,screen,2018-07-22,17:03:58.911478,2462,-37
6,screen,2018-07-22,17:03:58.911500,2462,-37
6,screen,2018-07-22,17:03:58.911560,2462,-37
6,screen,2018-07-22,17:03:58.911587,2462,-37
6,screen,2018-07-22,17:03:58.911609,2462,-37
6,screen,2018-07-22,17:03:58.911665,2462,-37
6,screen,2018-07-22,17:03:58.911687,2462,-37
6,screen,2018-07-22,17:03:58.911743,2462,-37
6,screen,2018-07-22,17:03:58.911765,2462,-37
6,screen,2018-07-22,17:03:58.911795,2462,-37
6,screen,2018-07-22,17:03:58.911855,2462,-37
6,screen,2018-07-22,17:03:58.911877,2462,-37
6,screen,2018-07-22,17:03:58.911935,2462,-37
6,screen,2018-07-22,17:03:58.911958,2462,-37
6,screen,2018-07-22,17:03:58.911980,2462,-37
6,screen,2018-07-22,17:03:58.914504,2462,-37
6,screen,2018-07-22,17:03:58.919563,2462,-37
6,screen,2018-07-22,17:03:58.924389,2462,-37
6,screen,2018-07-22,17:03:58.928524,2462,-35
6,screen,2018-07-22,17:03:58.932595,2462,-37
6,screen,2018-07-22,17:03:58.937943,2462,-37
6,screen,2018-07-22,17:03:58.943173,2462,-35
6,screen,2018-07-22,17:03:58.952123,2462,-37
6,screen,2018-07-22,17:03:58.978295,2462,-37
6,screen,2018-07-22,17:03:59.255241,2462,-37
6,screen,2018-07-22,17:03:59.256137,2462,-37
6,screen,2018-07-22,17:03:59.257072,2462,-37
6,screen,2018-07-22,17:03:59.258565,2462,-37
6,screen,2018-07-22,17:03:59.294668,2462,-37
6,screen,2018-07-22,17:03:59.295358,2462,-37
6,screen,2018-07-22,17:03:59.299766,2462,-37
6,screen,2018-07-22,17:03:59.300190,2462,-37
6,screen,2018-07-22,17:03:59.300786,2462,-37
6,back,2018-07-22,17:04:10.365065,2462,-41
6,back,2018-07-22,17:04:10.451834,2462,-41
6,back,2018-07-22,17:04:10.452494,2462,-41
6,back,2018-07-22,17:04:10.453063,2462,-41
6,back,2018-07-22,17:04:10.496295,2462,-41
6,back,2018-07-22,17:04:10.752065,2462,-41
6,back,2018-07-22,17:04:12.221330,2462,-43
6,back,2018-07-22,17:04:12.221874,2462,-41
6,back,2018-07-22,17:04:12.223879,2462,-41
6,back,2018-07-22,17:04:12.371227,2462,-41
6,back,2018-07-22,17:04:12.663326,2462,-43
6,back,2018-07-22,17:04:12.663891,2462,-41
6,back,2018-07-22,17:04:12.664642,2462,-41
6,back,2018-07-22,17:04:12.668372,2462,-41
6,back,2018-07-22,17:04:12.801461,2462,-41
6,back,2018-07-22,17:04:12.802123,2462,-43
6,back,2018-07-22,17:04:14.042548,2462,-41
6,back,2018-07-22,17:04:14.067110,2462,-41
6,back,2018-07-22,17:04:14.092991,2462,-41
6,back,2018-07-22,17:04:14.164075,2462,-41
6,back,2018-07-22,17:04:14.164701,2462,-41
6,back,2018-07-22,17:04:14.184662,2462,-41
6,back,2018-07-22,17:04:14.184722,2462,-41
6,back,2018-07-22,17:04:14.187756,2462,-41
6,back,2018-07-22,17:04:14.197966,2462,-41
6,back,2018-07-22,17:04:14.202953,2462,-41
6,back,2018-07-22,17:04:14.203019,2462,-41
6,back,2018-07-22,17:04:14.209816,2462,-41
6,back,2018-07-22,17:04:14.209883,2462,-41
6,back,2018-07-22,17:04:14.217911,2462,-39
6,back,2018-07-22,17:04:14.241801,2462,-43
6,back,2018-07-22,17:04:14.241858,2462,-43
6,back,2018-07-22,17:04:14.241880,2462,-43
6,back,2018-07-22,17:04:14.242381,2462,-43
6,back,2018-07-22,17:04:14.242404,2462,-43
6,back,2018-07-22,17:04:14.247099,2462,-43
6,back,2018-07-22,17:04:14.247147,2462,-43
6,back,2018-07-22,17:04:14.251672,2462,-39
6,back,2018-07-22,17:04:14.251722,2462,-39
6,back,2018-07-22,17:04:14.256302,2462,-43
6,back,2018-07-22,17:04:14.297853,2462,-41
6,back,2018-07-22,17:04:14.297926,2462,-41
6,back,2018-07-22,17:04:14.298004,2462,-41
6,back,2018-07-22,17:04:14.300756,2462,-41
6,back,2018-07-22,17:04:14.302190,2462,-41
6,back,2018-07-22,17:04:14.302264,2462,-41
6,back,2018-07-22,17:04:14.306518,2462,-41
6,back,2018-07-22,17:04:14.313240,2462,-39
6,back,2018-07-22,17:04:14.341965,2462,-41
6,back,2018-07-22,17:04:14.343723,2462,-41
6,back,2018-07-22,17:04:14.348631,2462,-41
6,back,2018-07-22,17:04:14.355209,2462,-41
6,back,2018-07-22,17:04:14.357815,2462,-41
6,back,2018-07-22,17:04:14.364331,2462,-39
6,back,2018-07-22,17:04:14.374690,2462,-41
6,back,2018-07-22,17:04:14.397891,2462,-41
6,back,2018-07-22,17:04:14.402878,2462,-41
6,back,2018-07-22,17:04:14.403566,2462,-41
6,back,2018-07-22,17:04:14.408224,2462,-41
6,back,2018-07-22,17:04:14.408289,2462,-41
6,back,2018-07-22,17:04:14.504962,2462,-41
6,back,2018-07-22,17:04:14.505033,2462,-41
6,back,2018-07-22,17:04:14.505110,2462,-41
6,back,2018-07-22,17:04:14.505189,2462,-41
6,back,2018-07-22,17:04:14.505265,2462,-41
6,back,2018-07-22,17:04:14.505331,2462,-41
6,back,2018-07-22,17:04:14.517382,2462,-41
6,back,2018-07-22,17:04:14.517991,2462,-41
6,back,2018-07-22,17:04:14.518069,2462,-41
6,back,2018-07-22,17:04:14.518145,2462,-41
6,back,2018-07-22,17:04:14.518217,2462,-41
6,back,2018-07-22,17:04:14.518292,2462,-41
6,back,2018-07-22,17:04:14.518365,2462,-41
6,back,2018-07-22,17:04:14.518435,2462,-41
6,back,2018-07-22,17:04:14.540140,2462,-41
6,back,2018-07-22,17:04:14.548942,2462,-41
6,back,2018-07-22,17:04:14.553553,2462,-41
6,back,2018-07-22,17:04:14.558260,2462,-41
6,back,2018-07-22,17:04:14.560965,2462,-41
6,back,2018-07-22,17:04:14.576557,2462,-41
6,back,2018-07-22,17:04:14.599257,2462,-41
6,back,2018-07-22,17:04:14.599316,2462,-41
6,back,2018-07-22,17:04:14.599391,2462,-41
6,back,2018-07-22,17:04:14.599458,2462,-41
6,back,2018-07-22,17:04:14.602199,2462,-41
6,back,2018-07-22,17:04:14.608257,2462,-41
6,back,2018-07-22,17:04:14.608928,2462,-41
6,back,2018-07-22,17:04:14.615773,2462,-41
6,back,2018-07-22,17:04:14.624434,2462,-41
6,back,2018-07-22,17:04:14.627079,2462,-41
6,back,2018-07-22,17:04:14.646786,2462,-41
6,back,2018-07-22,17:04:14.652259,2462,-41
6,back,2018-07-22,17:04:14.660564,2462,-41
6,back,2018-07-22,17:04:14.661762,2462,-41
6,back,2018-07-22,17:04:14.666647,2462,-41
6,back,2018-07-22,17:04:14.676597,2462,-41
6,back,2018-07-22,17:04:14.683348,2462,-41
6,back,2018-07-22,17:04:14.692099,2462,-41
6,back,2018-07-22,17:04:14.703841,2462,-41
6,back,2018-07-22,17:04:14.708671,2462,-41
6,back,2018-07-22,17:04:14.709113,2462,-41
6,back,2018-07-22,17:04:14.710465,2462,-39
6,back,2018-07-22,17:04:14.764851,2462,-37
6,back,2018-07-22,17:04:14.764921,2462,-37
6,back,2018-07-22,17:04:14.765008,2462,-37
6,back,2018-07-22,17:04:14.765068,2462,-37
6,back,2018-07-22,17:04:14.765142,2462,-37
6,back,2018-07-22,17:04:14.765216,2462,-37
6,back,2018-07-22,17:04:14.765290,2462,-37
6,back,2018-07-22,17:04:14.765363,2462,-37
6,back,2018-07-22,17:04:14.765437,2462,-37
6,back,2018-07-22,17:04:14.765515,2462,-37
6,back,2018-07-22,17:04:14.769774,2462,-37
6,back,2018-07-22,17:04:14.773915,2462,-41
6,back,2018-07-22,17:04:14.794927,2462,-41
6,back,2018-07-22,17:04:14.817506,2462,-41
6,back,2018-07-22,17:04:14.827072,2462,-39
6,back,2018-07-22,17:04:14.842353,2462,-41
6,back,2018-07-22,17:04:14.842753,2462,-41
6,back,2018-07-22,17:04:14.842811,2462,-41
6,back,2018-07-22,17:04:14.842887,2462,-41
6,back,2018-07-22,17:04:14.842949,2462,-41
6,back,2018-07-22,17:04:14.848149,2462,-41
6,back,2018-07-22,17:04:16.494336,2462,-41
6,back,2018-07-22,17:04:16.525026,2462,-41
6,back,2018-07-22,17:04:18.955444,2462,-41
6,back,2018-07-22,17:04:18.992905,2462,-41
6,back,2018-07-22,17:04:19.003233,2462,-41
6,back,2018-07-22,17:04:19.005154,2462,-41
6,back,2018-07-22,17:04:19.016102,2462,-39
6,back,2018-07-22,17:04:19.016957,2462,-41
6,back,2018-07-22,17:04:19.019411,2462,-41
6,back,2018-07-22,17:04:19.123448,2462,-41
6,back,2018-07-22,17:04:19.123595,2462,-41
6,back,2018-07-22,17:04:19.123743,2462,-41
6,back,2018-07-22,17:04:19.123901,2462,-41
6,back,2018-07-22,17:04:19.124038,2462,-41
6,back,2018-07-22,17:04:19.124186,2462,-41
6,back,2018-07-22,17:04:19.124338,2462,-41
6,back,2018-07-22,17:04:19.124482,2462,-41
6,back,2018-07-22,17:04:19.124660,2462,-41
6,back,2018-07-22,17:04:19.124779,2462,-41
6,back,2018-07-22,17:04:19.124923,2462,-41
6,back,2018-07-22,17:04:19.125070,2462,-41
6,back,2018-07-22,17:04:19.125210,2462,-41
6,back,2018-07-22,17:04:19.156637,2462,-41
6,back,2018-07-22,17:04:19.156784,2462,-41
6,back,2018-07-22,17:04:19.156932,2462,-41
6,back,2018-07-22,17:04:19.157079,2462,-41
6,back,2018-07-22,17:04:19.157228,2462,-41
6,back,2018-07-22,17:04:19.157375,2462,-41
6,back,2018-07-22,17:04:19.157526,2462,-41
6,back,2018-07-22,17:04:19.157671,2462,-41
6,back,2018-07-22,17:04:19.157819,2462,-41
6,back,2018-07-22,17:04:19.157967,2462,-41
6,back,2018-07-22,17:04:19.158111,2462,-41
6,back,2018-07-22,17:04:19.158260,2462,-41
6,back,2018-07-22,17:04:19.158408,2462,-41
6,back,2018-07-22,17:04:19.158556,2462,-41
6,back,2018-07-22,17:04:19.158695,2462,-41
6,back,2018-07-22,17:04:19.165235,2462,-41
6,back,2018-07-22,17:04:19.165382,2462,-41
6,back,2018-07-22,17:04:19.165531,2462,-41
6,back,2018-07-22,17:04:19.165678,2462,-41
6,back,2018-07-22,17:04:19.165826,2462,-41
6,back,2018-07-22,17:04:19.165973,2462,-41
